year,region,country,country_label,poe,state,total_arrivals,male_arrivals,female_arrivals
2020,Europe,EST,Estonia,Wang Kelian,Perlis,1,1,0
2020,Europe,FIN,Finland,LT Tawau,Sabah,1,1,0
2020,Europe,FIN,Finland,Pandaruan,Sarawak,1,0,1
2020,Europe,FIN,Finland,Pelabuhan Klang Barat - KMT,Selangor,1,1,0
2020,Europe,FIN,Finland,Pelabuhan Klang Barat - SCT,Selangor,1,1,0
2020,Europe,FIN,Finland,Pelabuhan Tanjung Pelepas,Johor,1,1,0
2020,Europe,FIN,Finland,Pengkalan Kubur,Kelantan,1,1,0
2020,Europe,FIN,Finland,Pos Imigresen Mengkalap,Sarawak,1,1,0
2020,Europe,FIN,Finland,Terminal Feri Puteri Harbour,Johor,1,0,1
2020,Europe,FRA,France,Pelabuhan Klang Selatan - Jeti,Selangor,1,0,1
2020,Europe,FRA,France,Pelabuhan Klang Utara,Selangor,1,1,0
2020,Europe,FRA,France,Pengkalan Hulu (Bukit Berapit),Perak,1,1,0
2020,Europe,FRA,France,Roro Labuan,Labuan,1,1,0
2020,Europe,GBR,United Kingdom,Dermaga Tawau,Sabah,1,1,0
2020,Europe,GBR,United Kingdom,ICQ Durian Burung,Kedah,1,1,0
2020,Europe,GBR,United Kingdom,Jeti Port Dickson,Negeri_Sembilan,1,1,0
2020,Europe,GBR,United Kingdom,LT Batu Berendam,Melaka,1,1,0
2020,Europe,GBR,United Kingdom,Linggi,Melaka,1,1,0
2020,Europe,GBR,United Kingdom,Lubok Antu,Sarawak,1,1,0
2020,Europe,GEO,Georgia,Linggi,Melaka,1,1,0
2020,Europe,GEO,Georgia,Pelabuhan Klang Utara,Selangor,1,1,0
2020,Europe,GRC,Greece,Pejabat Imigresen Port Swettenham,Selangor,1,1,0
2020,Europe,GRC,Greece,Pos Imigresen Mengkalap,Sarawak,1,1,0
2020,Europe,GRC,Greece,Tanjung Pengelih,Johor,1,0,1
2020,Europe,HRV,Croatia,Jeti Tioman,Pahang,1,0,1
2020,Europe,HRV,Croatia,LTA Ipoh,Perak,1,0,1
2020,Europe,HRV,Croatia,LTA Kuantan,Pahang,1,1,0
2020,Europe,HRV,Croatia,LTA Kuching,Sarawak,1,1,0
2020,Europe,HRV,Croatia,Tanjung Belungkor,Johor,1,1,0
2020,Europe,HRV,Croatia,Wang Kelian,Perlis,1,1,0
2020,Europe,IRL,Ireland,LT Bintulu,Sarawak,1,1,0
2020,Europe,IRL,Ireland,LT Miri,Sarawak,1,1,0
2020,Europe,IRL,Ireland,LTA Sultan Ismail,Kelantan,1,0,1
2020,Europe,IRL,Ireland,Pelabuhan Klang Utara,Selangor,1,1,0
2020,Europe,IRL,Ireland,Pengkalan Hulu (Bukit Berapit),Perak,1,1,0
2020,Europe,IRL,Ireland,Roro Labuan,Labuan,1,1,0
2020,Europe,IRL,Ireland,Stulang Laut,Johor,1,1,0
2020,Europe,ISL,Iceland,Padang Besar,Perlis,1,1,0
2020,Europe,ITA,Italy,Jeti Tioman,Pahang,1,0,1
2020,Europe,ITA,Italy,LT Sandakan,Sabah,1,1,0
2020,Europe,ITA,Italy,LT Tawau,Sabah,1,1,0
2020,Europe,ITA,Italy,Pelabuhan Klang Barat - KMT,Selangor,1,1,0
2020,Europe,KAZ,Kazakhstan,Pelabuhan Melaka,Melaka,1,1,0
2020,Europe,KAZ,Kazakhstan,Pengkalan Hulu (Bukit Berapit),Perak,1,0,1
2020,Europe,KAZ,Kazakhstan,Pengkalan Kubur,Kelantan,1,0,1
2020,Europe,LIE,Liechtenstein,LTA Bayan Lepas,Pulau_Pinang,1,1,0
2020,Europe,LIE,Liechtenstein,LTA Kuching,Sarawak,1,1,0
2020,Europe,LIE,Liechtenstein,Tanjung Pengelih,Johor,1,1,0
2020,Europe,LTU,Lithuania,LTA Sultan Ismail,Kelantan,1,0,1
2020,Europe,LUX,Luxembourg,Bukit Kayu Hitam,Kedah,1,1,0
2020,Europe,LUX,Luxembourg,LTA Ipoh,Perak,1,1,0
2020,Europe,LUX,Luxembourg,LTA Subang Terminal 3,Selangor,1,1,0
2020,Europe,LUX,Luxembourg,Tanjung Pengelih,Johor,1,1,0
2020,Europe,LUX,Luxembourg,Telaga Harbour Park,Kedah,1,0,1
2020,Europe,LUX,Luxembourg,Wang Kelian,Perlis,1,1,0
2020,Europe,LVA,Latvia,LTA Kuching,Sarawak,1,1,0
2020,Europe,LVA,Latvia,LTA Sultan Ismail Senai,Johor,1,1,0
2020,Europe,LVA,Latvia,Woodlands Train Checkpoint,Singapore,1,0,1
2020,Europe,MCO,Monaco,Gelang Patah,Johor,1,0,1
2020,Europe,MCO,Monaco,LTA Langkawi,Kedah,1,1,0
2020,Europe,MDA,Moldova,Rantau Panjang,Kelantan,1,0,1
2020,Europe,MKD,Macedonia,Bukit Kayu Hitam,Kedah,1,1,0
2020,Europe,MKD,Macedonia,Telaga Harbour Park,Kedah,1,1,0
2020,Europe,MNE,Montenegro,Bangunan Sultan Iskandar,Johor,1,1,0
2020,Europe,MNE,Montenegro,LTA Bayan Lepas,Pulau_Pinang,1,1,0
2020,Europe,NLD,Netherlands,Dermaga Tawau,Sabah,1,0,1
2020,Europe,NLD,Netherlands,Jeti Kuala Perlis,Perlis,1,1,0
2020,Europe,NLD,Netherlands,Lubok Antu,Sarawak,1,1,0
2020,Europe,NLD,Netherlands,Pejabat Imigresen Port Swettenham,Selangor,1,0,1
2020,Europe,NLD,Netherlands,Pelabuhan Klang Barat - SCT,Selangor,1,1,0
2020,Europe,NOR,Norway,Dermaga Sandakan,Sabah,1,1,0
2020,Europe,NOR,Norway,LT Sandakan,Sabah,1,1,0
2020,Europe,NOR,Norway,Pandaruan,Sarawak,1,1,0
2020,Europe,POL,Poland,Jeti Pasir Gudang,Johor,1,1,0
2020,Europe,POL,Poland,Jeti Port Dickson,Negeri_Sembilan,1,1,0
2020,Europe,POL,Poland,Pelabuhan Klang Selatan - Jeti,Selangor,1,1,0
2020,Europe,POL,Poland,Pelabuhan Melaka,Melaka,1,1,0
2020,Europe,POL,Poland,Tanjung Pengelih,Johor,1,1,0
2020,Europe,POL,Poland,Terminal Feri Puteri Harbour,Johor,1,1,0
2020,Europe,PRT,Portugal,Biawak,Sarawak,1,0,1
2020,Europe,PRT,Portugal,Dermaga Labuan,Labuan,1,1,0
2020,Europe,PRT,Portugal,LT Miri,Sarawak,1,0,1
2020,Europe,PRT,Portugal,LT Sandakan,Sabah,1,1,0
2020,Europe,PRT,Portugal,LTA Sultan Ismail,Kelantan,1,1,0
2020,Europe,PRT,Portugal,Pasir Gudang,Johor,1,1,0
2020,Europe,PRT,Portugal,Pos Imigresen Mengkalap,Sarawak,1,0,1
2020,Europe,PRT,Portugal,Roro Labuan,Labuan,1,0,1
2020,Europe,PRT,Portugal,Terminal Feri Puteri Harbour,Johor,1,1,0
2020,Europe,ROU,Romania,LT Bintulu,Sarawak,1,1,0
2020,Europe,ROU,Romania,LT Tawau,Sabah,1,1,0
2020,Europe,ROU,Romania,LTA Sultan Ismail,Kelantan,1,1,0
2020,Europe,ROU,Romania,Pandaruan,Sarawak,1,1,0
2020,Europe,ROU,Romania,Pos Imigresen Mengkalap,Sarawak,1,1,0
2020,Europe,ROU,Romania,Terminal Feri Puteri Harbour,Johor,1,1,0
2020,Europe,ROU,Romania,Wang Kelian,Perlis,1,0,1
2020,Europe,RUS,Russian Federation,Dermaga Sandakan,Sabah,1,0,1
2020,Europe,RUS,Russian Federation,Dermaga Tawau,Sabah,1,1,0
2020,Europe,RUS,Russian Federation,Jeti Pasir Gudang,Johor,1,1,0
2020,Europe,RUS,Russian Federation,Pelabuhan Klang Barat - SCT,Selangor,1,0,1
2020,Europe,RUS,Russian Federation,Terminal Feri Puteri Harbour,Johor,1,0,1
2020,Europe,SRB,Serbia,Pelabuhan Tanjung Pelepas,Johor,1,1,0
2020,Europe,SRB,Serbia,Tanjung Lembung,Kedah,1,1,0
2020,Europe,SRB,Serbia,Telaga Harbour Park,Kedah,1,1,0
2020,Europe,SVK,Slovakia (Slovak Republic),LTA Kuantan,Pahang,1,0,1
2020,Europe,SVK,Slovakia (Slovak Republic),Lumut,Perak,1,1,0
2020,Europe,SVK,Slovakia (Slovak Republic),Pelabuhan Tanjung Pelepas,Johor,1,1,0
2020,Europe,SVK,Slovakia (Slovak Republic),Pengkalan Hulu (Bukit Berapit),Perak,1,0,1
2020,Europe,SVK,Slovakia (Slovak Republic),Pengkalan Kubur,Kelantan,1,1,0
2020,Europe,SVK,Slovakia (Slovak Republic),Pos Imigresen Mengkalap,Sarawak,1,1,0
2020,Europe,SVN,Slovenia,LT Sandakan,Sabah,1,0,1
2020,Europe,SVN,Slovenia,LTA Kuching,Sarawak,1,0,1
2020,Europe,SVN,Slovenia,Pelabuhan Tanjung Pelepas,Johor,1,1,0
2020,Europe,SVN,Slovenia,Stulang Laut,Johor,1,1,0
2020,Europe,SVN,Slovenia,Tanjung Pengelih,Johor,1,1,0
2020,Europe,SVN,Slovenia,Woodlands Train Checkpoint,Singapore,1,1,0
2020,Europe,SWE,Sweden,Biawak,Sarawak,1,1,0
2020,Europe,SWE,Sweden,Dermaga Sandakan,Sabah,1,1,0
2020,Europe,SWE,Sweden,LT Sandakan,Sabah,1,1,0
2020,Europe,SWE,Sweden,LT Tawau,Sabah,1,1,0
2020,Europe,SWE,Sweden,Lumut,Perak,1,1,0
2020,Europe,SWE,Sweden,Pelabuhan Melaka,Melaka,1,0,1
2020,Europe,SWE,Sweden,Terminal Feri Puteri Harbour,Johor,1,1,0
2020,Europe,TUR,Turkey,Dermaga Labuan,Labuan,1,1,0
2020,Europe,TUR,Turkey,Dermaga Tawau,Sabah,1,1,0
2020,Europe,TUR,Turkey,LTA Ipoh,Perak,1,1,0
2020,Europe,TUR,Turkey,LTA Sultan Ismail,Kelantan,1,1,0
2020,Europe,TUR,Turkey,Pelabuhan Melaka,Melaka,1,1,0
2020,Europe,TUR,Turkey,Pengkalan Kubur,Kelantan,1,1,0
2020,Europe,TUR,Turkey,Pos Imigresen Mengkalap,Sarawak,1,1,0
2020,Europe,TUR,Turkey,Tanjung Pengelih,Johor,1,1,0
2020,Europe,TUR,Turkey,Tedungan,Sarawak,1,1,0
2020,Europe,UKR,Ukraine,Jeti Port Dickson,Negeri_Sembilan,1,1,0
2020,Europe,UKR,Ukraine,LT Tawau,Sabah,1,1,0
2020,Europe,UKR,Ukraine,Pelabuhan Klang Barat - SCT,Selangor,1,1,0
2020,Europe,UKR,Ukraine,Stulang Laut,Johor,1,0,1
2020,Europe,UKR,Ukraine,Tanjung Lembung,Kedah,1,0,1
2020,Europe,VAT,Holy See (Vatican City State),Gelang Patah,Johor,1,1,0
2020,Europe,ALB,Albania,LT Bintulu,Sarawak,0,0,0
2020,Europe,ALB,Albania,LTA Kuching,Sarawak,0,0,0
2020,Europe,ALB,Albania,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Europe,ALB,Albania,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Europe,ALB,Albania,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Europe,ALB,Albania,Stulang Laut,Johor,0,0,0
2020,Europe,ALB,Albania,Tanjung Pengelih,Johor,0,0,0
2020,Europe,ALB,Albania,Wang Kelian,Perlis,0,0,0
2020,Europe,ALB,Albania,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Europe,AND,Andorra,Bangunan Sultan Iskandar,Johor,0,0,0
2020,Europe,AND,Andorra,Bukit Kayu Hitam,Kedah,0,0,0
2020,Europe,AND,Andorra,Gelang Patah,Johor,0,0,0
2020,Europe,AND,Andorra,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Europe,AND,Andorra,LTA Langkawi,Kedah,0,0,0
2020,Europe,AND,Andorra,LTA Subang Terminal 3,Selangor,0,0,0
2020,Europe,AND,Andorra,Padang Besar,Perlis,0,0,0
2020,Europe,AND,Andorra,Telaga Harbour Park,Kedah,0,0,0
2020,Europe,ARM,Armenia,LTA Kota Kinabalu,Sabah,0,0,0
2020,Europe,ARM,Armenia,LTA Kuching,Sarawak,0,0,0
2020,Europe,ARM,Armenia,LTA Subang Terminal 3,Selangor,0,0,0
2020,Europe,ARM,Armenia,Wang Kelian,Perlis,0,0,0
2020,Europe,AUT,Austria,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,AUT,Austria,ICQ Durian Burung,Kedah,0,0,0
2020,Europe,AUT,Austria,ICQS Kudat,Sabah,0,0,0
2020,Europe,AUT,Austria,Jeti Pasir Gudang,Johor,0,0,0
2020,Europe,AUT,Austria,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2020,Europe,AUT,Austria,Jeti Tioman,Pahang,0,0,0
2020,Europe,AUT,Austria,LT Batu Berendam,Melaka,0,0,0
2020,Europe,AUT,Austria,LT Bintulu,Sarawak,0,0,0
2020,Europe,AUT,Austria,LT Sibu,Sarawak,0,0,0
2020,Europe,AUT,Austria,LT Tawau,Sabah,0,0,0
2020,Europe,AUT,Austria,LTA Kuala Terengganu,Terengganu,0,0,0
2020,Europe,AUT,Austria,LTA Sultan Ismail,Kelantan,0,0,0
2020,Europe,AUT,Austria,Lumut,Perak,0,0,0
2020,Europe,AUT,Austria,Pandaruan,Sarawak,0,0,0
2020,Europe,AUT,Austria,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,AUT,Austria,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Europe,AUT,Austria,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,AUT,Austria,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,AUT,Austria,Pelabuhan Kuching,Sarawak,0,0,0
2020,Europe,AUT,Austria,Pos Imigresen Bukit Bunga,Kelantan,0,0,0
2020,Europe,AUT,Austria,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Europe,AUT,Austria,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Europe,AZE,Azerbaijan,LT Labuan,Labuan,0,0,0
2020,Europe,AZE,Azerbaijan,LTA Bayan Lepas,Pulau_Pinang,0,0,0
2020,Europe,AZE,Azerbaijan,LTA Kuching,Sarawak,0,0,0
2020,Europe,AZE,Azerbaijan,LTA Subang Terminal 3,Selangor,0,0,0
2020,Europe,AZE,Azerbaijan,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Europe,AZE,Azerbaijan,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Europe,AZE,Azerbaijan,Rantau Panjang,Kelantan,0,0,0
2020,Europe,AZE,Azerbaijan,Tebedu,Sarawak,0,0,0
2020,Europe,AZE,Azerbaijan,Telaga Harbour Park,Kedah,0,0,0
2020,Europe,AZE,Azerbaijan,Wang Kelian,Perlis,0,0,0
2020,Europe,BEL,Belgium,Biawak,Sarawak,0,0,0
2020,Europe,BEL,Belgium,Jeti Pasir Gudang,Johor,0,0,0
2020,Europe,BEL,Belgium,Jeti Tioman,Pahang,0,0,0
2020,Europe,BEL,Belgium,LT Bintulu,Sarawak,0,0,0
2020,Europe,BEL,Belgium,LT Sandakan,Sabah,0,0,0
2020,Europe,BEL,Belgium,LT Tawau,Sabah,0,0,0
2020,Europe,BEL,Belgium,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,BEL,Belgium,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Europe,BEL,Belgium,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,BEL,Belgium,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,BEL,Belgium,Tanjung Pengelih,Johor,0,0,0
2020,Europe,BEL,Belgium,Tedungan,Sarawak,0,0,0
2020,Europe,BGR,Bulgaria,LT Bintulu,Sarawak,0,0,0
2020,Europe,BGR,Bulgaria,LT Miri,Sarawak,0,0,0
2020,Europe,BGR,Bulgaria,LT Tawau,Sabah,0,0,0
2020,Europe,BGR,Bulgaria,LTA Sultan Ismail,Kelantan,0,0,0
2020,Europe,BGR,Bulgaria,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Europe,BGR,Bulgaria,Padang Besar,Perlis,0,0,0
2020,Europe,BGR,Bulgaria,Pandaruan,Sarawak,0,0,0
2020,Europe,BGR,Bulgaria,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,BGR,Bulgaria,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,BGR,Bulgaria,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,BGR,Bulgaria,Pengkalan Kubur,Kelantan,0,0,0
2020,Europe,BGR,Bulgaria,Rantau Panjang,Kelantan,0,0,0
2020,Europe,BGR,Bulgaria,Tedungan,Sarawak,0,0,0
2020,Europe,BGR,Bulgaria,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Europe,BGR,Bulgaria,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Bukit Kayu Hitam,Kedah,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,LT Miri,Sarawak,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,LTA Kota Kinabalu,Sabah,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,LTA Kuching,Sarawak,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,LTA Subang Terminal 3,Selangor,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Padang Besar,Perlis,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Stulang Laut,Johor,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Tedungan,Sarawak,0,0,0
2020,Europe,BIH,Bosnia and Herzegovina,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Europe,BLR,Belarus,Jeti Tioman,Pahang,0,0,0
2020,Europe,BLR,Belarus,LT Miri,Sarawak,0,0,0
2020,Europe,BLR,Belarus,LTA Ipoh,Perak,0,0,0
2020,Europe,BLR,Belarus,Pasir Gudang,Johor,0,0,0
2020,Europe,BLR,Belarus,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,BLR,Belarus,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Europe,BLR,Belarus,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,BLR,Belarus,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Europe,BLR,Belarus,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Europe,BLR,Belarus,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Europe,BLR,Belarus,Stulang Laut,Johor,0,0,0
2020,Europe,BLR,Belarus,Tanjung Pengelih,Johor,0,0,0
2020,Europe,BLR,Belarus,Woodlands Train Checkpoint,Singapore,0,0,0
2020,Europe,CHE,Switzerland,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,CHE,Switzerland,Dermaga Sandakan,Sabah,0,0,0
2020,Europe,CHE,Switzerland,ICQS Kudat,Sabah,0,0,0
2020,Europe,CHE,Switzerland,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2020,Europe,CHE,Switzerland,Jeti Tioman,Pahang,0,0,0
2020,Europe,CHE,Switzerland,LT Sibu,Sarawak,0,0,0
2020,Europe,CHE,Switzerland,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,CHE,Switzerland,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,CHE,Switzerland,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,CHE,Switzerland,Pelabuhan Kuching,Sarawak,0,0,0
2020,Europe,CYP,Cyprus,Bukit Kayu Hitam,Kedah,0,0,0
2020,Europe,CYP,Cyprus,LT Miri,Sarawak,0,0,0
2020,Europe,CYP,Cyprus,LT Sibu,Sarawak,0,0,0
2020,Europe,CYP,Cyprus,LTA Ipoh,Perak,0,0,0
2020,Europe,CYP,Cyprus,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,CYP,Cyprus,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Europe,CYP,Cyprus,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Europe,CYP,Cyprus,Sungai Tujuh,Sarawak,0,0,0
2020,Europe,CYP,Cyprus,Tanjung Pengelih,Johor,0,0,0
2020,Europe,CYP,Cyprus,Wang Kelian,Perlis,0,0,0
2020,Europe,CZE,Czech Republic,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2020,Europe,CZE,Czech Republic,LT Bintulu,Sarawak,0,0,0
2020,Europe,CZE,Czech Republic,LT Miri,Sarawak,0,0,0
2020,Europe,CZE,Czech Republic,LTA Ipoh,Perak,0,0,0
2020,Europe,CZE,Czech Republic,Merapok,Sabah,0,0,0
2020,Europe,CZE,Czech Republic,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,CZE,Czech Republic,Pejabat Imigresen Port Swettenham,Selangor,0,0,0
2020,Europe,CZE,Czech Republic,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,CZE,Czech Republic,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,CZE,Czech Republic,Pelabuhan Tanjung Pelepas,Johor,0,0,0
2020,Europe,CZE,Czech Republic,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Europe,CZE,Czech Republic,Pengkalan Kubur,Kelantan,0,0,0
2020,Europe,CZE,Czech Republic,Roro Labuan,Labuan,0,0,0
2020,Europe,CZE,Czech Republic,Stulang Laut,Johor,0,0,0
2020,Europe,CZE,Czech Republic,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Europe,DEU,Germany,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,DEU,Germany,Dermaga Sandakan,Sabah,0,0,0
2020,Europe,DEU,Germany,Jeti Kukup,Johor,0,0,0
2020,Europe,DEU,Germany,LT Batu Berendam,Melaka,0,0,0
2020,Europe,DEU,Germany,LT Sibu,Sarawak,0,0,0
2020,Europe,DEU,Germany,LTA Kuala Terengganu,Terengganu,0,0,0
2020,Europe,DEU,Germany,Lumut,Perak,0,0,0
2020,Europe,DEU,Germany,Merapok,Sabah,0,0,0
2020,Europe,DEU,Germany,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,DEU,Germany,Pelabuhan Kemaman,Terengganu,0,0,0
2020,Europe,DEU,Germany,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,DEU,Germany,Pelabuhan Kuching,Sarawak,0,0,0
2020,Europe,DEU,Germany,Pos Imigresen Bukit Bunga,Kelantan,0,0,0
2020,Europe,DEU,Germany,Pos Kawalan Imigresen Muar,Johor,0,0,0
2020,Europe,DNK,Denmark,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,DNK,Denmark,ICQ Durian Burung,Kedah,0,0,0
2020,Europe,DNK,Denmark,Jeti Menumbok,Sabah,0,0,0
2020,Europe,DNK,Denmark,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2020,Europe,DNK,Denmark,Jeti Tioman,Pahang,0,0,0
2020,Europe,DNK,Denmark,LT Bintulu,Sarawak,0,0,0
2020,Europe,DNK,Denmark,LT Sandakan,Sabah,0,0,0
2020,Europe,DNK,Denmark,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,DNK,Denmark,Pelabuhan Klang Barat - KMT,Selangor,0,0,0
2020,Europe,DNK,Denmark,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,DNK,Denmark,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Europe,DNK,Denmark,Pos Imigresen Bukit Bunga,Kelantan,0,0,0
2020,Europe,DNK,Denmark,Rantau Panjang,Kelantan,0,0,0
2020,Europe,DNK,Denmark,Tanjung Pengelih,Johor,0,0,0
2020,Europe,DNK,Denmark,Tebedu,Sarawak,0,0,0
2020,Europe,DNK,Denmark,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Europe,ESP,Spain,Biawak,Sarawak,0,0,0
2020,Europe,ESP,Spain,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,ESP,Spain,Jeti Pasir Gudang,Johor,0,0,0
2020,Europe,ESP,Spain,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2020,Europe,ESP,Spain,Jeti Tioman,Pahang,0,0,0
2020,Europe,ESP,Spain,LT Sandakan,Sabah,0,0,0
2020,Europe,ESP,Spain,LT Sibu,Sarawak,0,0,0
2020,Europe,ESP,Spain,LT Tawau,Sabah,0,0,0
2020,Europe,ESP,Spain,Pandaruan,Sarawak,0,0,0
2020,Europe,ESP,Spain,Pasir Gudang,Johor,0,0,0
2020,Europe,ESP,Spain,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,ESP,Spain,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,ESP,Spain,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,ESP,Spain,Pos Imigresen Bukit Bunga,Kelantan,0,0,0
2020,Europe,ESP,Spain,Tebedu,Sarawak,0,0,0
2020,Europe,ESP,Spain,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Europe,EST,Estonia,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,EST,Estonia,Jeti Tioman,Pahang,0,0,0
2020,Europe,EST,Estonia,LTA Sultan Ismail Senai,Johor,0,0,0
2020,Europe,EST,Estonia,Pandaruan,Sarawak,0,0,0
2020,Europe,EST,Estonia,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,EST,Estonia,Pelabuhan Klang Barat - SCT,Selangor,0,0,0
2020,Europe,EST,Estonia,Pengkalan Hulu (Bukit Berapit),Perak,0,0,0
2020,Europe,EST,Estonia,Pengkalan Kubur,Kelantan,0,0,0
2020,Europe,EST,Estonia,Pos Imigresen Mengkalap,Sarawak,0,0,0
2020,Europe,EST,Estonia,Roro Labuan,Labuan,0,0,0
2020,Europe,EST,Estonia,Tedungan,Sarawak,0,0,0
2020,Europe,EST,Estonia,Terminal Feri Puteri Harbour,Johor,0,0,0
2020,Europe,FIN,Finland,Jeti Pasir Gudang,Johor,0,0,0
2020,Europe,FIN,Finland,Jeti Port Dickson,Negeri_Sembilan,0,0,0
2020,Europe,FIN,Finland,Jeti Tioman,Pahang,0,0,0
2020,Europe,FIN,Finland,LT Miri,Sarawak,0,0,0
2020,Europe,FIN,Finland,LT Sibu,Sarawak,0,0,0
2020,Europe,FIN,Finland,Pejabat Imigresen Desaru Coast,Johor,0,0,0
2020,Europe,FIN,Finland,Pelabuhan Klang Utara,Selangor,0,0,0
2020,Europe,FIN,Finland,Pelabuhan Kuching,Sarawak,0,0,0
2020,Europe,FIN,Finland,Roro Labuan,Labuan,0,0,0
2020,Europe,FIN,Finland,Tebedu,Sarawak,0,0,0
2020,Europe,FRA,France,Biawak,Sarawak,0,0,0
2020,Europe,FRA,France,Dermaga Kota Kinabalu,Sabah,0,0,0
2020,Europe,FRA,France,ICQ Durian Burung,Kedah,0,0,0
2020,Europe,FRA,France,Jeti Tioman,Pahang,0,0,0
2020,Europe,FRA,France,LT Batu Berendam,Melaka,0,0,0
2020,Europe,FRA,France,LT Bintulu,Sarawak,0,0,0
2020,Europe,FRA,France,LT Labuan,Labuan,0,0,0
2020,Europe,FRA,France,LT Sibu,Sarawak,0,0,0
2020,Europe,FRA,France,LTA Kuala Terengganu,Terengganu,0,0,0
2020,Europe,FRA,France,Lubok Antu,Sarawak,0,0,0
